Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator
100,Cytotoxic,128,10%_FBS,macrophage,lung,14,MH-S,72,unmodified,151-200,mouse,NRU,189.16,neutral_red_dye
100,Cytotoxic,4,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,8,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,16,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,32,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,64,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,128,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,8,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,16,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,32,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,64,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,128,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,8,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,16,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,32,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,64,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,128,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,alamar_blue,189.16,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,alamar_blue,203.92,resazurin
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,24,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,48,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,14,Calu-3,72,unmodified,151-200,human,NRU,189.16,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,24,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,48,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,4,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,8,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,16,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,32,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,64,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,128,10%_FBS,epithelial,lung,13,Calu-3,72,unmodified,151-200,human,NRU,203.92,neutral_red_dye
100,Non_cytotoxic,5,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,10,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,20,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,40,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,80,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,160,10%_FBS,epithelial,lung,14,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,189.16,tetrazolium 
100,Non_cytotoxic,5,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Non_cytotoxic,10,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Non_cytotoxic,20,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Non_cytotoxic,40,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Non_cytotoxic,80,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Non_cytotoxic,160,10%_FBS,epithelial,lung,13,16HBE,24,unmodified,151-200,human,CCK-8/WST-8,203.92,tetrazolium 
100,Cytotoxic,45,10%_FBS,fibroblast,embryo,14,NIH/3T3,240,unmodified,151-200,mouse,WST-1,189.16,tetrazolium 
100,Cytotoxic,52,10%_FBS,fibroblast,embryo,13,NIH/3T3,240,unmodified,151-200,mouse,WST-1,203.92,tetrazolium 
100,Cytotoxic,21.8,15%_FBS,stem_cell,embryo,13,D3,240,unmodified,151-200,mouse,WST-1,203.92,tetrazolium 
100,Cytotoxic,64,10%_FBS,monocyte_macrophage,blood,13,RAW_264.7,72,unmodified,151-200,mouse,alamar_blue,203.92,resazurin
100,Cytotoxic,86.4,10%_FBS,monocyte_macrophage,blood,13,RAW_264.7,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,59.36,10%_FBS,macrophage,lung,14,MH-S,24,unmodified,151-200,mouse,alamar_blue,189.16,resazurin
100,Cytotoxic,26.56,10%_FBS,macrophage,lung,14,MH-S,48,unmodified,151-200,mouse,alamar_blue,189.16,resazurin
100,Cytotoxic,25.92,10%_FBS,macrophage,lung,14,MH-S,72,unmodified,151-200,mouse,alamar_blue,189.16,resazurin
100,Cytotoxic,8.96,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,alamar_blue,203.92,resazurin
100,Cytotoxic,6.24,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,alamar_blue,203.92,resazurin
100,Cytotoxic,6.24,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,alamar_blue,203.92,resazurin
100,Cytotoxic,54.08,10%_FBS,macrophage,lung,14,MH-S,24,unmodified,151-200,mouse,NRU,189.16,neutral_red_dye
100,Cytotoxic,30.4,10%_FBS,macrophage,lung,14,MH-S,48,unmodified,151-200,mouse,NRU,189.16,neutral_red_dye
100,Cytotoxic,27.68,10%_FBS,macrophage,lung,14,MH-S,72,unmodified,151-200,mouse,NRU,189.16,neutral_red_dye
100,Cytotoxic,5.44,10%_FBS,macrophage,lung,13,MH-S,24,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,7.04,10%_FBS,macrophage,lung,13,MH-S,48,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
100,Cytotoxic,6.24,10%_FBS,macrophage,lung,13,MH-S,72,unmodified,151-200,mouse,NRU,203.92,neutral_red_dye
101,Non_cytotoxic,12.5,serum_free,endothelial,umbilical_cord,57.66,HUVEC,24,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Non_cytotoxic,25,serum_free,endothelial,umbilical_cord,57.66,HUVEC,24,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Cytotoxic,50,serum_free,endothelial,umbilical_cord,57.66,HUVEC,24,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Cytotoxic,100,serum_free,endothelial,umbilical_cord,57.66,HUVEC,24,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Non_cytotoxic,12.5,serum_free,endothelial,umbilical_cord,57.66,HUVEC,48,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Cytotoxic,25,serum_free,endothelial,umbilical_cord,57.66,HUVEC,48,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Cytotoxic,50,serum_free,endothelial,umbilical_cord,57.66,HUVEC,48,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
101,Cytotoxic,100,serum_free,endothelial,umbilical_cord,57.66,HUVEC,48,unmodified,101-150,human,MTT,47.29921483,tetrazolium 
102,Cytotoxic,200,10%_FBS,monocyte_macrophage,blood,12,RAW_264.7,24,unmodified,not_determined,mouse,CCK-8/WST-8,227.2727273,tetrazolium 
102,Cytotoxic,400,10%_FBS,monocyte_macrophage,blood,12,RAW_264.7,24,unmodified,not_determined,mouse,CCK-8/WST-8,227.2727273,tetrazolium 
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,MTS,38.96103896,tetrazolium 
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,crystal_violet,38.96103896,cell_mass
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,LDH,38.96103896,LDH
103,Cytotoxic,100,serum_free,epithelial,lung,70,A549,4,unmodified,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,amine,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,5,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,50,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,LDH,38.96103896,LDH
103,Non_cytotoxic,100,serum_free,epithelial,lung,70,A549,4,carboxyl,51-75,human,LDH,38.96103896,LDH
104,Non_cytotoxic,10,serum_free,epithelial,lung,21.06,A549,24,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,21.06,A549,24,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,21.06,A549,24,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,21.06,A549,24,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,21.06,A549,24,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,40.26,A549,24,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Non_cytotoxic,50,serum_free,epithelial,lung,40.26,A549,24,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,40.26,A549,24,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Non_cytotoxic,200,serum_free,epithelial,lung,40.26,A549,24,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Non_cytotoxic,500,serum_free,epithelial,lung,40.26,A549,24,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,59.72,A549,24,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Non_cytotoxic,50,serum_free,epithelial,lung,59.72,A549,24,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Non_cytotoxic,100,serum_free,epithelial,lung,59.72,A549,24,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,59.72,A549,24,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,59.72,A549,24,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,81.05,A549,24,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Non_cytotoxic,50,serum_free,epithelial,lung,81.05,A549,24,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Non_cytotoxic,100,serum_free,epithelial,lung,81.05,A549,24,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Non_cytotoxic,200,serum_free,epithelial,lung,81.05,A549,24,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Non_cytotoxic,500,serum_free,epithelial,lung,81.05,A549,24,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,100.33,A549,24,unmodified,101-150,human,MTT,29.289,tetrazolium 
104,Non_cytotoxic,50,serum_free,epithelial,lung,100.33,A549,24,unmodified,101-150,human,MTT,29.289,tetrazolium 
104,Non_cytotoxic,100,serum_free,epithelial,lung,100.33,A549,24,unmodified,101-150,human,MTT,29.289,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,100.33,A549,24,unmodified,101-150,human,MTT,29.289,tetrazolium 
104,Non_cytotoxic,500,serum_free,epithelial,lung,100.33,A549,24,unmodified,101-150,human,MTT,29.289,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,149.87,A549,24,unmodified,not_determined,human,MTT,18.19758943,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,149.87,A549,24,unmodified,not_determined,human,MTT,18.19758943,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,149.87,A549,24,unmodified,not_determined,human,MTT,18.19758943,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,149.87,A549,24,unmodified,not_determined,human,MTT,18.19758943,tetrazolium 
104,Non_cytotoxic,500,serum_free,epithelial,lung,149.87,A549,24,unmodified,not_determined,human,MTT,18.19758943,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,199.89,A549,24,unmodified,201-300,human,MTT,13.762,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,199.89,A549,24,unmodified,201-300,human,MTT,13.762,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,199.89,A549,24,unmodified,201-300,human,MTT,13.762,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,199.89,A549,24,unmodified,201-300,human,MTT,13.762,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,199.89,A549,24,unmodified,201-300,human,MTT,13.762,tetrazolium 
104,Cytotoxic,10,serum_free,epithelial,lung,21.06,A549,72,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,21.06,A549,72,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,21.06,A549,72,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,21.06,A549,72,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,21.06,A549,72,unmodified,26-50,human,MTT,88.905,tetrazolium 
104,Cytotoxic,10,serum_free,epithelial,lung,40.26,A549,72,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,40.26,A549,72,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,40.26,A549,72,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,40.26,A549,72,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,40.26,A549,72,unmodified,not_determined,human,MTT,67.74149844,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,59.72,A549,72,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,59.72,A549,72,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,59.72,A549,72,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,200,serum_free,epithelial,lung,59.72,A549,72,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Cytotoxic,500,serum_free,epithelial,lung,59.72,A549,72,unmodified,51-75,human,MTT,49.724,tetrazolium 
104,Non_cytotoxic,10,serum_free,epithelial,lung,81.05,A549,72,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Cytotoxic,50,serum_free,epithelial,lung,81.05,A549,72,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
104,Cytotoxic,100,serum_free,epithelial,lung,81.05,A549,72,unmodified,not_determined,human,MTT,33.64926252,tetrazolium 
